latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-10.023,-67.254,327.5,1.5,1.2,2019-10-03,1750,Aqua,MODIS,81,6.0NRT,301.2,22.4,D
-9.941,-66.799,317,1.4,1.2,2019-10-03,1750,Aqua,MODIS,31,6.0NRT,299.3,11.5,D
-9.943,-66.811,330.1,1.4,1.2,2019-10-03,1750,Aqua,MODIS,83,6.0NRT,298.1,33.4,D
-9.983,-67.192,320.4,1.4,1.2,2019-10-03,1750,Aqua,MODIS,71,6.0NRT,298.9,17.3,D
-9.623,-64.678,317.9,1.1,1,2019-10-03,1750,Aqua,MODIS,48,6.0NRT,297.4,6.5,D
-9.769,-65.748,331.4,1.2,1.1,2019-10-03,1750,Aqua,MODIS,79,6.0NRT,302.2,27,D
-9.771,-65.759,330.2,1.2,1.1,2019-10-03,1750,Aqua,MODIS,76,6.0NRT,300,25.4,D
-9.747,-65.887,317.8,1.2,1.1,2019-10-03,1750,Aqua,MODIS,67,6.0NRT,295.3,12.1,D
-9.931,-67.245,323.7,1.4,1.2,2019-10-03,1750,Aqua,MODIS,77,6.0NRT,294.6,31.1,D
-9.911,-67.342,322,1.5,1.2,2019-10-03,1750,Aqua,MODIS,56,6.0NRT,298,19.4,D
-9.857,-67.176,321.9,1.4,1.2,2019-10-03,1750,Aqua,MODIS,51,6.0NRT,298.7,16.3,D
-9.683,-65.929,319.4,1.2,1.1,2019-10-03,1750,Aqua,MODIS,59,6.0NRT,295.9,12.4,D
-9.689,-66.364,318.4,1.3,1.1,2019-10-03,1750,Aqua,MODIS,45,6.0NRT,301.2,12.2,D
-9.753,-67.001,331.7,1.4,1.2,2019-10-03,1750,Aqua,MODIS,79,6.0NRT,298.5,43.6,D
-9.827,-67.567,354.1,1.5,1.2,2019-10-03,1750,Aqua,MODIS,92,6.0NRT,297,121.5,D
-9.828,-67.581,332.1,1.5,1.2,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,295.8,46.6,D
-9.961,-68.622,322.8,1.8,1.3,2019-10-03,1750,Aqua,MODIS,73,6.0NRT,284.9,45.8,D
-9.956,-68.628,326,1.8,1.3,2019-10-03,1750,Aqua,MODIS,64,6.0NRT,286.7,49,D
-9.179,-63.281,338.2,1,1,2019-10-03,1750,Aqua,MODIS,77,6.0NRT,300.5,28.9,D
-9.17,-63.282,379.1,1,1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,293.7,138.4,D
-9.171,-63.291,370.7,1,1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,296.6,108,D
-9.688,-67.654,316.9,1.5,1.2,2019-10-03,1750,Aqua,MODIS,34,6.0NRT,297.1,10.4,D
-9.69,-67.667,319.8,1.5,1.2,2019-10-03,1750,Aqua,MODIS,73,6.0NRT,297.7,14.6,D
-9.504,-66.663,366.3,1.3,1.1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,298.1,142.1,D
-9.506,-66.674,362.7,1.3,1.1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,298.1,127.4,D
-9.507,-66.668,373,1.3,1.1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,299.6,174.9,D
-9.625,-67.696,316.9,1.5,1.2,2019-10-03,1750,Aqua,MODIS,62,6.0NRT,298.6,12.5,D
-9.296,-65.495,338,1.1,1.1,2019-10-03,1750,Aqua,MODIS,89,6.0NRT,300.3,36.7,D
-9.325,-65.776,370.3,1.2,1.1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,304,132.8,D
-9.326,-65.786,343.2,1.2,1.1,2019-10-03,1750,Aqua,MODIS,92,6.0NRT,300.6,48.2,D
-9.315,-65.777,322.8,1.2,1.1,2019-10-03,1750,Aqua,MODIS,62,6.0NRT,302.6,14.5,D
-9.234,-65.367,317.2,1.1,1,2019-10-03,1750,Aqua,MODIS,39,6.0NRT,300.7,8.7,D
-9.632,-69.001,314.2,1.9,1.4,2019-10-03,1750,Aqua,MODIS,16,6.0NRT,294.6,20,D
-9.438,-67.833,320.5,1.6,1.2,2019-10-03,1750,Aqua,MODIS,76,6.0NRT,298.3,18.3,D
-9.386,-67.783,320.7,1.6,1.2,2019-10-03,1750,Aqua,MODIS,76,6.0NRT,298.4,16.1,D
-9.385,-67.79,320.7,1.6,1.2,2019-10-03,1750,Aqua,MODIS,68,6.0NRT,297.8,15.2,D
-9.369,-67.922,323.5,1.6,1.2,2019-10-03,1750,Aqua,MODIS,79,6.0NRT,296.7,28,D
-9.371,-67.937,313.5,1.6,1.2,2019-10-03,1750,Aqua,MODIS,58,6.0NRT,295.3,10.4,D
-8.684,-63.237,327.9,1,1,2019-10-03,1750,Aqua,MODIS,80,6.0NRT,300.3,17.8,D
-9.216,-67.266,329.3,1.4,1.2,2019-10-03,1750,Aqua,MODIS,83,6.0NRT,297.6,32.1,D
-9.221,-67.258,317,1.4,1.2,2019-10-03,1750,Aqua,MODIS,38,6.0NRT,298.4,10.1,D
-9.223,-67.271,325.1,1.4,1.2,2019-10-03,1750,Aqua,MODIS,80,6.0NRT,298.9,23.8,D
-9.406,-68.89,316.1,1.9,1.3,2019-10-03,1750,Aqua,MODIS,71,6.0NRT,295.3,18.7,D
-9.408,-68.907,318.9,1.9,1.3,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,296.2,25.3,D
-9.368,-68.981,312.1,1.9,1.3,2019-10-03,1750,Aqua,MODIS,64,6.0NRT,294.7,15,D
-8.968,-66.095,317.9,1.2,1.1,2019-10-03,1750,Aqua,MODIS,70,6.0NRT,303.1,11.7,D
-7.294,-55.136,314,3.3,1.7,2019-10-03,1750,Aqua,MODIS,50,6.0NRT,287.1,34.1,D
-9.31,-68.858,312.9,1.9,1.3,2019-10-03,1750,Aqua,MODIS,21,6.0NRT,294.4,18.5,D
-9.321,-68.942,307.4,1.9,1.3,2019-10-03,1750,Aqua,MODIS,36,6.0NRT,288.9,10.5,D
-9.012,-67.1,320.4,1.4,1.2,2019-10-03,1750,Aqua,MODIS,61,6.0NRT,300.4,15,D
-9.005,-67.094,318.5,1.4,1.2,2019-10-03,1750,Aqua,MODIS,49,6.0NRT,298.6,12.6,D
-9.095,-68.184,317,1.6,1.3,2019-10-03,1750,Aqua,MODIS,68,6.0NRT,296,18.8,D
-8.757,-66.629,326.7,1.3,1.1,2019-10-03,1750,Aqua,MODIS,60,6.0NRT,301.3,19.3,D
-8.747,-66.631,324.4,1.3,1.1,2019-10-03,1750,Aqua,MODIS,71,6.0NRT,298.9,16,D
-8.749,-66.642,324.1,1.3,1.1,2019-10-03,1750,Aqua,MODIS,68,6.0NRT,302.3,16.2,D
-8.656,-66.638,317,1.3,1.1,2019-10-03,1750,Aqua,MODIS,17,6.0NRT,298.7,10.5,D
-8.626,-66.953,328.4,1.3,1.1,2019-10-03,1750,Aqua,MODIS,82,6.0NRT,294,34.2,D
-8.628,-66.946,324.2,1.3,1.1,2019-10-03,1750,Aqua,MODIS,79,6.0NRT,294.2,29.1,D
-8.63,-66.958,314.5,1.3,1.1,2019-10-03,1750,Aqua,MODIS,66,6.0NRT,293.4,14.8,D
-8.124,-63.951,328.8,1,1,2019-10-03,1750,Aqua,MODIS,82,6.0NRT,298.7,20.6,D
-8.044,-63.647,335.5,1,1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,299.2,27.9,D
-7.483,-63.328,348.3,1,1,2019-10-03,1750,Aqua,MODIS,94,6.0NRT,295.1,52.7,D
-6.869,-59.274,321.8,1.6,1.2,2019-10-03,1750,Aqua,MODIS,60,6.0NRT,299.6,21.7,D
-7.335,-63.196,327,1,1,2019-10-03,1750,Aqua,MODIS,80,6.0NRT,296.5,17.9,D
-6.502,-58.386,344.3,1.9,1.3,2019-10-03,1750,Aqua,MODIS,92,6.0NRT,295.3,104.1,D
-7.207,-63.138,318.4,1,1,2019-10-03,1750,Aqua,MODIS,68,6.0NRT,300,7.4,D
-6.454,-58.347,318.6,1.9,1.4,2019-10-03,1750,Aqua,MODIS,44,6.0NRT,296.9,20.7,D
-6.797,-63.163,323.6,1,1,2019-10-03,1750,Aqua,MODIS,46,6.0NRT,305.1,13.1,D
-14.353,-51.479,332.4,4.5,2,2019-10-03,1750,Aqua,MODIS,82,6.0NRT,295.1,191.3,D
-14.336,-51.483,329.8,4.5,2,2019-10-03,1750,Aqua,MODIS,67,6.0NRT,295.4,157.5,D
-14.352,-51.487,329.1,4.5,2,2019-10-03,1750,Aqua,MODIS,55,6.0NRT,295.2,145.6,D
-14.335,-51.491,325,4.5,2,2019-10-03,1750,Aqua,MODIS,43,6.0NRT,295.4,111,D
-14.591,-56.035,318.7,2,1.4,2019-10-03,1750,Aqua,MODIS,32,6.0NRT,296.7,10.2,D
-14.996,-61.639,323.8,1,1,2019-10-03,1750,Aqua,MODIS,67,6.0NRT,299.5,12.3,D
-14.976,-61.566,317.8,1,1,2019-10-03,1750,Aqua,MODIS,12,6.0NRT,298.7,5.9,D
-14.962,-61.597,319.2,1,1,2019-10-03,1750,Aqua,MODIS,46,6.0NRT,299.5,7.3,D
-13.351,-54.372,327.9,2.9,1.6,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,298.4,74.5,D
-13.351,-54.377,327.7,2.9,1.6,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,297.2,69.8,D
-15,-65.477,349.6,1.3,1.1,2019-10-03,1750,Aqua,MODIS,95,6.0NRT,298.2,76,D
-14.842,-64.578,319.5,1.2,1.1,2019-10-03,1750,Aqua,MODIS,49,6.0NRT,298.9,8.8,D
-14.896,-65.145,355.4,1.2,1.1,2019-10-03,1750,Aqua,MODIS,98,6.0NRT,301.3,89.9,D
-14.898,-65.156,333.2,1.2,1.1,2019-10-03,1750,Aqua,MODIS,85,6.0NRT,297.1,33.4,D
-14.894,-65.14,339.6,1.2,1.1,2019-10-03,1750,Aqua,MODIS,90,6.0NRT,300.7,44.6,D
-14.896,-65.151,347.2,1.2,1.1,2019-10-03,1750,Aqua,MODIS,94,6.0NRT,299.7,63.9,D
-14.885,-65.141,339,1.2,1.1,2019-10-03,1750,Aqua,MODIS,89,6.0NRT,300.7,43.1,D
-14.886,-65.153,331.9,1.2,1.1,2019-10-03,1750,Aqua,MODIS,79,6.0NRT,296.9,29.3,D
-14.993,-65.966,339.6,1.4,1.2,2019-10-03,1750,Aqua,MODIS,89,6.0NRT,295.8,57.6,D
-14.97,-65.956,333.5,1.4,1.2,2019-10-03,1750,Aqua,MODIS,85,6.0NRT,296,40.3,D
-14.972,-65.968,339.3,1.4,1.2,2019-10-03,1750,Aqua,MODIS,89,6.0NRT,299,53.9,D
-14.985,-66.072,325.8,1.4,1.2,2019-10-03,1750,Aqua,MODIS,68,6.0NRT,294.3,29.3,D
-14.96,-65.957,371.3,1.4,1.2,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,297.4,183.8,D
-14.961,-65.97,369.5,1.4,1.2,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,300,174.6,D
-14.963,-65.983,315.6,1.4,1.2,2019-10-03,1750,Aqua,MODIS,38,6.0NRT,293.5,10.1,D
-14.975,-66.074,325.2,1.4,1.2,2019-10-03,1750,Aqua,MODIS,68,6.0NRT,295.4,29,D
-14.976,-66.087,333.4,1.4,1.2,2019-10-03,1750,Aqua,MODIS,85,6.0NRT,294.9,46.7,D
-14.949,-65.958,348,1.4,1.2,2019-10-03,1750,Aqua,MODIS,94,6.0NRT,294.4,83.9,D
-14.951,-65.971,362,1.4,1.2,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,295.1,138.9,D
-14.779,-64.87,342.4,1.2,1.1,2019-10-03,1750,Aqua,MODIS,91,6.0NRT,302,41.4,D
-14.854,-65.455,334.8,1.3,1.1,2019-10-03,1750,Aqua,MODIS,82,6.0NRT,298.9,35.8,D
-14.844,-65.456,369.2,1.3,1.1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,296.4,151.2,D
-14.904,-65.938,323.3,1.4,1.2,2019-10-03,1750,Aqua,MODIS,76,6.0NRT,294.3,22.1,D
-14.845,-65.45,346.5,1.3,1.1,2019-10-03,1750,Aqua,MODIS,93,6.0NRT,295.9,68.2,D
-14.846,-65.461,348,1.3,1.1,2019-10-03,1750,Aqua,MODIS,94,6.0NRT,297.4,72.2,D
-14.908,-65.93,320.7,1.4,1.2,2019-10-03,1750,Aqua,MODIS,63,6.0NRT,294.8,18.7,D
-14.827,-65.55,325.6,1.3,1.1,2019-10-03,1750,Aqua,MODIS,32,6.0NRT,300.2,20.2,D
-14.816,-65.551,348.5,1.3,1.1,2019-10-03,1750,Aqua,MODIS,94,6.0NRT,298.4,75.2,D
-14.818,-65.563,319.4,1.3,1.1,2019-10-03,1750,Aqua,MODIS,55,6.0NRT,296,12.7,D
-14.899,-66.197,327.3,1.4,1.2,2019-10-03,1750,Aqua,MODIS,79,6.0NRT,298.9,26.5,D
-14.8,-65.504,316.1,1.3,1.1,2019-10-03,1750,Aqua,MODIS,65,6.0NRT,298.5,10.8,D
-13.962,-60.322,320.1,1.1,1,2019-10-03,1750,Aqua,MODIS,49,6.0NRT,301.4,8.5,D
-13.963,-60.333,326,1.1,1,2019-10-03,1750,Aqua,MODIS,76,6.0NRT,301.6,15.6,D
-14.739,-65.999,330.9,1.4,1.2,2019-10-03,1750,Aqua,MODIS,78,6.0NRT,299.9,28.8,D
-14.729,-66,341.9,1.4,1.2,2019-10-03,1750,Aqua,MODIS,91,6.0NRT,298.9,55.6,D
-14.73,-66.013,336.1,1.4,1.2,2019-10-03,1750,Aqua,MODIS,82,6.0NRT,299.3,41.9,D
-14.735,-66.005,349.5,1.4,1.2,2019-10-03,1750,Aqua,MODIS,95,6.0NRT,301.1,82,D
-14.867,-67.404,310.5,1.8,1.3,2019-10-03,1750,Aqua,MODIS,39,6.0NRT,290.2,17.2,D
-14.342,-63.583,316.6,1,1,2019-10-03,1750,Aqua,MODIS,66,6.0NRT,300.2,9,D
-14.186,-63.716,343.3,1.1,1,2019-10-03,1750,Aqua,MODIS,92,6.0NRT,299.1,42.5,D
-14.187,-63.726,327.7,1.1,1,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,300,17.6,D
-14.177,-63.718,345.7,1.1,1,2019-10-03,1750,Aqua,MODIS,93,6.0NRT,299.1,47.3,D
-14.178,-63.728,325.5,1.1,1,2019-10-03,1750,Aqua,MODIS,62,6.0NRT,298.7,14.4,D
-14.167,-63.719,354.9,1.1,1,2019-10-03,1750,Aqua,MODIS,97,6.0NRT,298.3,69.4,D
-14.169,-63.729,323.6,1.1,1,2019-10-03,1750,Aqua,MODIS,71,6.0NRT,296.8,13.1,D
-14.434,-65.974,324.4,1.4,1.2,2019-10-03,1750,Aqua,MODIS,60,6.0NRT,293.8,20.3,D
-14.436,-65.986,324.5,1.4,1.2,2019-10-03,1750,Aqua,MODIS,36,6.0NRT,294.5,20.6,D
-14.347,-65.871,328.4,1.3,1.2,2019-10-03,1750,Aqua,MODIS,81,6.0NRT,296.6,25.6,D
-14.351,-65.875,317.8,1.3,1.2,2019-10-03,1750,Aqua,MODIS,52,6.0NRT,296,8.8,D
-14.062,-63.806,339.8,1.1,1,2019-10-03,1750,Aqua,MODIS,90,6.0NRT,301,34.5,D
-14.063,-63.816,337.9,1.1,1,2019-10-03,1750,Aqua,MODIS,88,6.0NRT,303.7,31.5,D
-14.052,-63.808,347.5,1.1,1,2019-10-03,1750,Aqua,MODIS,94,6.0NRT,297.8,50.3,D
-14.054,-63.817,394.7,1.1,1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,304,230.9,D
-14.055,-63.827,327.8,1.1,1,2019-10-03,1750,Aqua,MODIS,65,6.0NRT,298.3,16.7,D
-13.99,-63.698,312.7,1,1,2019-10-03,1750,Aqua,MODIS,17,6.0NRT,287.7,5.6,D
-13.998,-63.756,355.9,1.1,1,2019-10-03,1750,Aqua,MODIS,98,6.0NRT,301.8,68.5,D
-13.981,-63.699,370.3,1,1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,293.4,118.2,D
-14.016,-63.953,317.8,1.1,1,2019-10-03,1750,Aqua,MODIS,44,6.0NRT,296.4,9.3,D
-12.6,-55.036,336.5,2.7,1.6,2019-10-03,1750,Aqua,MODIS,85,6.0NRT,301.6,89.2,D
-12.604,-55.06,332.8,2.6,1.6,2019-10-03,1750,Aqua,MODIS,65,6.0NRT,302.2,68.2,D
-13.972,-63.701,336.9,1,1,2019-10-03,1750,Aqua,MODIS,76,6.0NRT,282.2,33.5,D
-13.973,-63.71,352.2,1,1,2019-10-03,1750,Aqua,MODIS,91,6.0NRT,289.7,62.7,D
-12.609,-55.042,336.7,2.7,1.6,2019-10-03,1750,Aqua,MODIS,86,6.0NRT,301.5,90.6,D
-13.79,-63.573,361.6,1,1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,300.7,85.8,D
-13.791,-63.583,337,1,1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,301.5,30.8,D
-13.835,-64.042,344.2,1.1,1,2019-10-03,1750,Aqua,MODIS,58,6.0NRT,295,47.5,D
-13.776,-63.946,320.3,1.1,1,2019-10-03,1750,Aqua,MODIS,61,6.0NRT,301,10.8,D
-13.766,-63.938,337.2,1.1,1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,303.6,33.1,D
-13.767,-63.948,334.6,1.1,1,2019-10-03,1750,Aqua,MODIS,85,6.0NRT,305.8,27.5,D
-13.755,-63.929,348.7,1.1,1,2019-10-03,1750,Aqua,MODIS,94,6.0NRT,299.2,56.7,D
-13.757,-63.939,352,1.1,1,2019-10-03,1750,Aqua,MODIS,96,6.0NRT,307.4,63.5,D
-13.747,-63.941,363.9,1.1,1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,304.8,95.1,D
-13.749,-63.95,343.5,1.1,1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,304.5,36.9,D
-13.737,-63.932,355.5,1.1,1,2019-10-03,1750,Aqua,MODIS,98,6.0NRT,294.7,70.3,D
-13.738,-63.942,403.3,1.1,1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,305.8,286.2,D
-13.739,-63.952,337.9,1.1,1,2019-10-03,1750,Aqua,MODIS,88,6.0NRT,301.2,26.3,D
-13.511,-62.891,363.4,1,1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,300.3,88.2,D
-13.111,-60.407,327.2,1.1,1.1,2019-10-03,1750,Aqua,MODIS,77,6.0NRT,302.1,16.2,D
-12.121,-55.035,338.8,2.7,1.6,2019-10-03,1750,Aqua,MODIS,88,6.0NRT,300.4,125.7,D
-12.107,-55.038,325.8,2.7,1.6,2019-10-03,1750,Aqua,MODIS,35,6.0NRT,301.3,47.4,D
-12.857,-61.985,343.5,1,1,2019-10-03,1750,Aqua,MODIS,91,6.0NRT,300.1,38.9,D
-12.601,-62.006,318,1,1,2019-10-03,1750,Aqua,MODIS,40,6.0NRT,296.1,5.8,D
-12.436,-62.006,325.9,1,1,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,300.6,12.1,D
-12.761,-64.581,323.8,1.1,1,2019-10-03,1750,Aqua,MODIS,47,6.0NRT,278.7,12.7,D
-12.763,-64.591,325.6,1.1,1,2019-10-03,1750,Aqua,MODIS,66,6.0NRT,278.3,15.2,D
-12.838,-65.221,362.5,1.2,1.1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,298.3,98.3,D
-12.839,-65.231,339,1.2,1.1,2019-10-03,1750,Aqua,MODIS,83,6.0NRT,296.6,32.5,D
-12.732,-64.575,344.8,1.1,1,2019-10-03,1750,Aqua,MODIS,92,6.0NRT,283,47.1,D
-12.733,-64.585,327.7,1.1,1,2019-10-03,1750,Aqua,MODIS,52,6.0NRT,282.9,17.9,D
-12.722,-64.576,357,1.1,1,2019-10-03,1750,Aqua,MODIS,98,6.0NRT,281.7,79.7,D
-12.724,-64.586,336.5,1.1,1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,282.4,33.1,D
-12.188,-61.001,346.7,1.1,1,2019-10-03,1750,Aqua,MODIS,93,6.0NRT,300.6,50.6,D
-12.189,-61.011,354.7,1.1,1,2019-10-03,1750,Aqua,MODIS,97,6.0NRT,303.3,68.8,D
-12.307,-61.88,327,1,1,2019-10-03,1750,Aqua,MODIS,67,6.0NRT,296.4,16.6,D
-12.311,-62.031,320.3,1,1,2019-10-03,1750,Aqua,MODIS,56,6.0NRT,297.7,9.6,D
-12.312,-62.04,319.1,1,1,2019-10-03,1750,Aqua,MODIS,53,6.0NRT,296.6,9,D
-12.19,-61.524,320.2,1,1,2019-10-03,1750,Aqua,MODIS,36,6.0NRT,301.1,7.7,D
-12.41,-63.96,322.7,1,1,2019-10-03,1750,Aqua,MODIS,74,6.0NRT,301.6,13.9,D
-12.306,-64.011,345.4,1,1,2019-10-03,1750,Aqua,MODIS,93,6.0NRT,296.9,48.5,D
-12.35,-64.329,331.4,1.1,1,2019-10-03,1750,Aqua,MODIS,62,6.0NRT,296.7,27.8,D
-12.224,-63.486,319.6,1,1,2019-10-03,1750,Aqua,MODIS,52,6.0NRT,301.6,6.9,D
-12.225,-63.495,320.7,1,1,2019-10-03,1750,Aqua,MODIS,62,6.0NRT,302.3,8.4,D
-11.782,-60.652,323,1.1,1.1,2019-10-03,1750,Aqua,MODIS,68,6.0NRT,297.4,14,D
-12.189,-63.434,318.7,1,1,2019-10-03,1750,Aqua,MODIS,58,6.0NRT,299,5.4,D
-11.777,-60.648,326.5,1.1,1.1,2019-10-03,1750,Aqua,MODIS,76,6.0NRT,299,17.9,D
-11.858,-61.385,324.3,1.1,1,2019-10-03,1750,Aqua,MODIS,48,6.0NRT,302,9.9,D
-12.099,-63.246,318.8,1,1,2019-10-03,1750,Aqua,MODIS,55,6.0NRT,297.5,9.8,D
-12.117,-63.507,346.7,1,1,2019-10-03,1750,Aqua,MODIS,88,6.0NRT,299,45.4,D
-11.916,-62.163,338,1,1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,304.5,27.5,D
-11.917,-62.172,324.6,1,1,2019-10-03,1750,Aqua,MODIS,72,6.0NRT,303.7,9.1,D
-12.15,-63.939,346.3,1,1,2019-10-03,1750,Aqua,MODIS,93,6.0NRT,299.2,46,D
-12.138,-63.921,342.2,1,1,2019-10-03,1750,Aqua,MODIS,90,6.0NRT,298.8,40.5,D
-12.139,-63.931,353.6,1,1,2019-10-03,1750,Aqua,MODIS,97,6.0NRT,300.5,63.2,D
-12.141,-63.94,361.3,1,1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,297.4,82.8,D
-12.162,-64.093,334.3,1,1,2019-10-03,1750,Aqua,MODIS,85,6.0NRT,304.5,25.3,D
-11.683,-60.836,326.3,1.1,1,2019-10-03,1750,Aqua,MODIS,49,6.0NRT,299.7,13.6,D
-12.031,-63.226,333.4,1,1,2019-10-03,1750,Aqua,MODIS,78,6.0NRT,295.6,23.9,D
-12.192,-64.445,374.8,1.1,1,2019-10-03,1750,Aqua,MODIS,94,6.0NRT,295.4,140.5,D
-12.156,-64.32,339.3,1.1,1,2019-10-03,1750,Aqua,MODIS,88,6.0NRT,299.2,34.2,D
-12.214,-64.993,324.2,1.1,1.1,2019-10-03,1750,Aqua,MODIS,28,6.0NRT,301.1,14.9,D
-11.66,-61.231,329,1.1,1,2019-10-03,1750,Aqua,MODIS,78,6.0NRT,302,16.2,D
-12.109,-64.372,334.8,1.1,1,2019-10-03,1750,Aqua,MODIS,85,6.0NRT,301.9,30.4,D
-12.111,-64.382,328.9,1.1,1,2019-10-03,1750,Aqua,MODIS,79,6.0NRT,302,21.7,D
-11.649,-61.222,335.2,1.1,1,2019-10-03,1750,Aqua,MODIS,85,6.0NRT,298.9,26,D
-11.651,-61.232,347.2,1.1,1,2019-10-03,1750,Aqua,MODIS,93,6.0NRT,301.2,48.5,D
-12.009,-63.783,338.1,1,1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,304.5,30.1,D
-12.01,-63.792,336.8,1,1,2019-10-03,1750,Aqua,MODIS,86,6.0NRT,307.1,27.6,D
-11.935,-63.321,326.5,1,1,2019-10-03,1750,Aqua,MODIS,72,6.0NRT,301.4,15.3,D
-11.985,-64.072,327.2,1,1,2019-10-03,1750,Aqua,MODIS,54,6.0NRT,303.6,13.2,D
-11.986,-64.082,339.4,1,1,2019-10-03,1750,Aqua,MODIS,89,6.0NRT,303.7,31.8,D
-11.987,-64.091,326.4,1,1,2019-10-03,1750,Aqua,MODIS,69,6.0NRT,302.7,13.1,D
-11.673,-62.011,325.5,1,1,2019-10-03,1750,Aqua,MODIS,73,6.0NRT,301.1,11,D
-11.867,-63.365,333.7,1,1,2019-10-03,1750,Aqua,MODIS,72,6.0NRT,295.6,29.5,D
-11.924,-64.042,322.2,1,1,2019-10-03,1750,Aqua,MODIS,26,6.0NRT,299.2,8.7,D
-11.926,-64.052,324.7,1,1,2019-10-03,1750,Aqua,MODIS,40,6.0NRT,302.2,11.1,D
-11.511,-61.851,323.7,1,1,2019-10-03,1750,Aqua,MODIS,40,6.0NRT,302,10,D
-10.137,-53.46,316.9,3.9,1.8,2019-10-03,1750,Aqua,MODIS,63,6.0NRT,287.8,74.5,D
-11.853,-64.937,322.9,1.1,1.1,2019-10-03,1750,Aqua,MODIS,58,6.0NRT,303.8,14,D
-11.829,-64.936,323.5,1.1,1.1,2019-10-03,1750,Aqua,MODIS,56,6.0NRT,301.3,14.1,D
-11.73,-64.956,326.7,1.1,1.1,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,300.1,21.8,D
-11.705,-65.294,328.7,1.2,1.1,2019-10-03,1750,Aqua,MODIS,54,6.0NRT,308.1,19.5,D
-11.619,-65.093,322.7,1.1,1.1,2019-10-03,1750,Aqua,MODIS,76,6.0NRT,297.9,15.3,D
-11.612,-65.115,327.3,1.1,1.1,2019-10-03,1750,Aqua,MODIS,81,6.0NRT,298.9,20.7,D
-10.213,-56.111,321.8,2.4,1.5,2019-10-03,1750,Aqua,MODIS,14,6.0NRT,297.3,31.5,D
-11.593,-65.118,325.6,1.1,1.1,2019-10-03,1750,Aqua,MODIS,79,6.0NRT,297.4,18.1,D
-11.594,-65.128,338.8,1.1,1.1,2019-10-03,1750,Aqua,MODIS,89,6.0NRT,297.9,40.7,D
-9.833,-53.72,317.6,3.8,1.8,2019-10-03,1750,Aqua,MODIS,47,6.0NRT,295,47.6,D
-10.201,-56.097,320.7,2.4,1.5,2019-10-03,1750,Aqua,MODIS,55,6.0NRT,297.3,27.9,D
-10.069,-55.646,317.9,2.7,1.6,2019-10-03,1750,Aqua,MODIS,43,6.0NRT,295.4,24.7,D
-11.553,-65.365,383.7,1.2,1.1,2019-10-03,1750,Aqua,MODIS,100,6.0NRT,297.3,201.9,D
-11.555,-65.376,340.7,1.2,1.1,2019-10-03,1750,Aqua,MODIS,90,6.0NRT,297,46.9,D
-11.589,-65.636,320.8,1.2,1.1,2019-10-03,1750,Aqua,MODIS,56,6.0NRT,304.1,12.7,D
-11.548,-66.17,320.7,1.3,1.1,2019-10-03,1750,Aqua,MODIS,50,6.0NRT,291.7,16.1,D
-11.711,-67.461,326.2,1.6,1.2,2019-10-03,1750,Aqua,MODIS,82,6.0NRT,296.6,33.4,D
-11.709,-67.453,320.2,1.6,1.2,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,296.3,22.7,D
-11.711,-67.467,316.5,1.6,1.2,2019-10-03,1750,Aqua,MODIS,71,6.0NRT,296.5,16.1,D
-11.023,-62.609,331.5,1,1,2019-10-03,1750,Aqua,MODIS,75,6.0NRT,301.8,18.7,D
-11.311,-65.385,335.7,1.2,1.1,2019-10-03,1750,Aqua,MODIS,87,6.0NRT,299.7,36,D
